"","DATE","unemp_rate","prix_VA","deflat_prix_conso","capacite_prod","deflat_import","SMPT","log_unemp_rate","log_capacite_prod","taux_prix_VA","taux_deflat_prix_conso","taux_deflat_import","taux_SMPT"
"107","1996-07-01",5.33108264198569,0.772,73.352,83.4049,78.789,30341.0505124451,1.67355433987498,4.42370706063641,0.129701686121919,2.10751969709626,-2.60939431396786,3.78325827830144
"108","1996-10-01",5.35135738099165,0.773,73.852,83.3758,78.762,30633.1467131977,1.67735024480064,4.42335809939215,0.259403372243838,2.3532998863542,-1.76239476145931,4.02855271357558
"109","1997-01-01",5.29906587378644,0.777,74.178,83.7332,78.168,31036.169828068,1.66753055479521,4.42763555356798,0.517464424320835,2.23692371304527,-2.29244268893276,4.51185120335953
"110","1997-04-01",5.04340029074595,0.776,74.365,83.627,76.546,31298.9533409855,1.61808051546424,4.42636643445538,0.258397932816545,1.81407447973712,-3.82339267989295,4.16070570901774
"111","1997-07-01",4.91132444784508,0.778,74.561,84.1335,76.043,31663.6865888385,1.59154365041042,4.43240482297955,0.777202072538863,1.64821681753735,-3.48525809440403,4.3592296708741
"112","1997-10-01",4.7058381491773,0.778,74.795,84.6637,75.442,32135.2863999913,1.54880389727372,4.43868693836646,0.646830530401044,1.27687808048529,-4.21523069500521,4.90364147326239
"113","1998-01-01",4.72308891830168,0.778,74.801,83.9745,73.578,32599.839463242,1.5524630173939,4.43051318132761,0.128700128700121,0.839871660060942,-5.87196806877495,5.03821716351049
"114","1998-04-01",4.47234339248841,0.778,74.936,82.9315,72.676,32956.3549058995,1.49791252013388,4.41801496584325,0.257731958762886,0.767834330666317,-5.05578345047423,5.29538974309272
"115","1998-07-01",4.57477550299268,0.781,75.167,82.1367,71.726,33339.1611616308,1.52055762713938,4.40838493241092,0.385604113110549,0.812757339627956,-5.67705114211697,5.29147030334385
"116","1998-10-01",4.42513716700944,0.782,75.364,82.0671,71.674,33699.9274453156,1.48730127617368,4.40753720532825,0.514138817480725,0.760746039173754,-4.99456536146972,4.86891893804529
"117","1999-01-01",4.33972984216475,0.785,75.511,81.8978,71.429,34094.2588055171,1.46781209782567,4.40547212847137,0.899742930591252,0.949185171321232,-2.92070999483541,4.58413098616686
"118","1999-04-01",4.29088472589282,0.786,75.939,81.6933,72.323,34225.5403706139,1.45649294148933,4.40297199115923,1.02827763496145,1.33847549909254,-0.485717430788712,3.85110995538893
"119","1999-07-01",4.27369140782696,0.787,76.357,81.5265,73.203,34523.1083844581,1.45247795209722,4.40092812077015,0.768245838668369,1.583141538175,2.05922538549481,3.55122079133143
"120","1999-10-01",4.10428439644934,0.789,76.821,82.0986,74.215,35134.6933561564,1.41203140284796,4.40792096393784,0.895140664961636,1.93328379597686,3.54521862879147,4.25747477696798
"121","2000-01-01",4.08808324903103,0.793,77.446,82.0771,75.637,36204.1577242999,1.40807621693844,4.40765904941428,1.01910828025478,2.56254055700493,5.89116465301207,6.18842876396934
"122","2000-04-01",3.98452756797727,0.8,77.815,82.2414,75.713,36200.0257540638,1.38241875263642,4.40965882490826,1.78117048346056,2.47040387679585,4.68730555978043,5.76904078670231
"123","2000-07-01",4.05834876129691,0.803,78.318,81.3494,76.247,36827.4628987019,1.40077618184492,4.39875345810005,2.03303684879288,2.56819937923176,4.15829952324358,6.67481759922071
"124","2000-10-01",3.94945247960286,0.806,78.762,80.3346,76.419,36954.9137861655,1.37357695654662,4.38620041233309,2.15462610899873,2.52665286835632,2.96975005052886,5.1806925182402
"125","2001-01-01",4.29292022243888,0.815,79.348,78.5419,76.145,37511.5560198274,1.45696720589689,4.36363224035203,2.77427490542244,2.45590475944528,0.671628964660154,3.61118274172714
"126","2001-04-01",4.49045486292532,0.815,79.72,76.854,74.601,37475.3834610697,1.50195400239709,4.34190751807705,1.87499999999998,2.44811411681554,-1.46870418554277,3.52308508195649
"127","2001-07-01",4.86596199208484,0.814,79.76,75.1907,73.514,37395.6830717013,1.58226443341526,4.32002755309524,1.36986301369861,1.84121147118159,-3.5844033207864,1.54292511151892
"128","2001-10-01",5.59479869906653,0.813,79.793,73.893,71.771,37637.4619516334,1.72183736239752,4.30261810086958,0.868486352357301,1.30900688149109,-6.08225703031968,1.84697539660732
"129","2002-01-01",5.80550744692816,0.813,79.952,74.0686,71.52,37821.626030767,1.75880702682084,4.30499169080701,-0.245398773006134,0.761203811060129,-6.07393788167312,0.826598637432241
"130","2002-04-01",5.91565006459943,0.814,80.544,74.9989,73.098,38258.1919217433,1.77760139242285,4.31747344676209,-0.122699386503067,1.03361766181636,-2.01471830136325,2.08886044218026
"131","2002-07-01",5.77633981621161,0.818,80.961,75.381,73.727,38389.6031944609,1.75377023230657,4.32255525386933,0.491400491400484,1.5057673019057,0.289740729656951,2.65784721956763
"132","2002-10-01",5.93809780932692,0.822,81.338,75.3722,74.22,38500.4276068059,1.78138884796861,4.322438506762,1.10701107011071,1.93626007293872,3.41224171322678,2.29283700447565
"133","2003-01-01",5.95668249106112,0.823,81.96,75.9235,76.042,38545.1417997423,1.78451369708522,4.32972625439816,1.23001230012301,2.51150690414248,6.32270693512305,1.91296843870947
"134","2003-04-01",6.22843439583188,0.823,82.042,75.4311,74.846,39184.2628793523,1.82912500038846,4.32321965681635,1.10565110565111,1.85985299960272,2.39131029576733,2.42058213180401
"135","2003-07-01",6.15085855610636,0.827,82.582,75.9974,75.089,39698.9815511759,1.81659167469381,4.33069912917482,1.1002444987775,2.0021985894443,1.8473557855331,3.4107629351688
"136","2003-10-01",5.93582497114105,0.829,82.987,76.7714,75.54,40274.0705360701,1.7810060194366,4.34083217496375,0.851581508515808,2.02734269345202,1.77849636216654,4.60681358497625
"137","2004-01-01",5.77485919667302,0.834,83.627,77.3625,77.315,40290.1261916402,1.75351387458214,4.34850216706548,1.33657351154313,2.03391898487066,1.6740748533705,4.52711888041253
"138","2004-04-01",5.65294415935126,0.84,84.189,77.8423,78.24,40876.8289532992,1.73217649958869,4.35468498523156,2.06561360874848,2.61695229272811,4.53464446997833,4.31950469288724
"139","2004-07-01",5.48446802958249,0.843,84.603,78.2882,79.118,41624.7328722486,1.70192010262125,4.36039688921344,1.93470374848852,2.44726453706618,5.36563278243152,4.85088343787925
"140","2004-10-01",5.48398472153091,0.851,85.326,79.3292,81.069,41774.0722481851,1.70183197568796,4.37360628280573,2.65379975874549,2.81851374311639,7.31930103256553,3.72448499034028
"141","2005-01-01",5.33729344513707,0.858,85.822,80.277,81.768,41918.4583995469,1.67471867900257,4.38548315402212,2.87769784172662,2.62475037966208,5.75955506693397,4.04151677302169
"142","2005-04-01",5.1775954046177,0.866,86.364,80.4635,82.628,42162.5900535958,1.64434074089093,4.38780366545126,3.09523809523811,2.58347290026015,5.60838445807772,3.14545216255775
"143","2005-07-01",5.03139659742563,0.877,87.297,79.8134,84.268,42678.503074177,1.61569759913677,4.37969141015831,4.0332147093713,3.18428424523953,6.50926464268562,2.53159631117044
"144","2005-10-01",5.02353032383388,0.881,87.993,80.1968,85.702,43094.074313792,1.61413293829773,4.38448361382706,3.52526439482961,3.12565923634063,5.71488485117615,3.15985967986199
"145","2006-01-01",4.79301196985095,0.886,88.452,80.6335,85.893,43992.0925903641,1.56715901753531,4.38991419591556,3.26340326340326,3.06448230057561,5.0447607866158,4.94682836628275
"146","2006-04-01",4.7466044870731,0.893,89.229,80.7421,86.937,44126.7888857902,1.55742951759644,4.39126012449949,3.11778290993072,3.31735445324439,5.21493924577625,4.65862943831856
"147","2006-07-01",4.70569387327647,0.899,89.871,80.5803,87.792,44349.1051244094,1.54877323788682,4.38925420276446,2.50855188141392,2.94855493315922,4.18189585607822,3.91438764224887
"148","2006-10-01",4.51459425378094,0.901,89.723,80.2018,86.776,45099.2012919418,1.50731531655852,4.38454595851088,2.27014755959138,1.96606548248157,1.25317962241254,4.65290648442609
"149","2007-01-01",4.57587856062057,0.907,90.542,80.4189,87.343,46099.7146511381,1.52079871539942,4.38724922318608,2.37020316027088,2.36286347397459,1.68814688042098,4.79091113123276
"150","2007-04-01",4.56499792432486,0.912,91.31,80.8666,88.805,46172.53276122,1.51841805935348,4.39280088343919,2.12765957446808,2.33220141433839,2.14868237919414,4.63605879123594
"151","2007-07-01",4.72143598007304,0.918,91.827,80.6709,90.029,46342.5780155887,1.55211298639429,4.39037791545043,2.11345939933258,2.17645291584605,2.54806816110806,4.49495629187371
"152","2007-10-01",4.86378974293294,0.921,92.762,80.8642,93.362,46816.3504881284,1.58181791653648,4.39277120449121,2.21975582685905,3.38709138125119,7.58965612611782,3.80749358524313
"153","2008-01-01",5.01366034837702,0.925,93.518,80.7013,96.919,47272.4998915668,1.61216625679083,4.390754684192,1.98456449834621,3.2868723907137,10.9636719599739,2.54401843764929
"154","2008-04-01",5.41355897494766,0.925,94.43,79.6275,101.521,47386.1526185986,1.68890672776095,4.3773595105737,1.42543859649122,3.41693133282226,14.3190135690558,2.62844549519254
"155","2008-07-01",6.10625199221823,0.935,95.438,77.0197,103.888,47736.3734241975,1.80931316306777,4.34406123328699,1.85185185185186,3.93239461160662,15.3939286229993,3.00759143813698
"156","2008-10-01",6.99232357944567,0.947,93.915,73.495,92.638,48078.8037063267,1.94481291580725,4.29721737669395,2.82301845819761,1.2429658696449,-0.775476103768113,2.69660749937888
"157","2009-01-01",8.40319380337181,0.953,93.28,69.0855,84.96,46705.9635539751,2.1286118482731,4.23534486794354,3.02702702702702,-0.254496460574438,-12.3391698222227,-1.19844801711615
"158","2009-04-01",9.40025742793917,0.946,93.65,66.9667,86.115,47586.7562769466,2.24073707485195,4.20419548091273,2.27027027027027,-0.826008683681034,-15.1751854296156,0.423338142606022
"159","2009-07-01",9.74521278118731,0.942,94.295,68.0573,88.831,47807.3362851528,2.27677616763005,4.22034999740721,0.748663101604263,-1.1976361616966,-14.4934929924534,0.148655743754689
"160","2009-10-01",10.1066973636619,0.943,95.022,69.3406,91.266,48314.8426479265,2.31319830940309,4.23903059323357,-0.42238648363252,1.17872544321993,-1.481033701073,0.490941794312305
"161","2010-01-01",9.95916392555608,0.946,95.389,71.0898,92.689,48025.996039726,2.29849312485582,4.26394386660223,-0.734522560335782,2.26093481989709,9.09722222222222,2.8262611137986
"162","2010-04-01",9.83619879916233,0.952,95.536,72.9487,92.287,48769.4845771855,2.28606933553261,4.28975645438506,0.634249471458781,2.0138814735718,7.16716019276551,2.48541483549674
"163","2010-07-01",9.60733684782356,0.961,95.72,74.3353,91.773,49251.7752795203,2.26252706156128,4.30858593984112,2.01698513800426,1.51121480460257,3.31190687935516,3.02137518340682
"164","2010-10-01",9.71480011901284,0.969,96.333,74.9037,93.863,49517.7500082868,2.2736505081466,4.31620328850201,2.75715800636267,1.37968049504325,2.84552845528454,2.48972633342923
"165","2011-01-01",9.16015875639262,0.971,97.143,75.4038,97.643,50184.995752603,2.21486351001976,4.32285767162196,2.64270613107822,1.83878644288127,5.34475504105127,4.49548138697862
"166","2011-04-01",9.21867315289911,0.978,98.099,75.6201,100.573,50158.1124571151,2.22123111754864,4.32572212086339,2.7310924369748,2.6827583319377,8.97851268325982,2.84732941503998
"167","2011-07-01",9.12403593951006,0.984,98.553,76.2349,100.453,50556.7516305909,2.2109122434225,4.33381936308955,2.39334027055151,2.95967404931048,9.45811949048196,2.64960266643079
"168","2011-10-01",8.81539203233304,0.985,98.878,76.6584,100.171,50013.0829431977,2.17649928818288,4.33935918835448,1.65118679050569,2.6418776535559,6.72043297145841,1.00031389719448
"169","2012-01-01",8.34390911783813,0.991,99.533,76.9805,101.141,51206.3298661219,2.12153182572138,4.34355214302806,2.05973223480949,2.46029049957279,3.58243806519669,2.03513838788347
"170","2012-04-01",8.28027850065111,0.999,99.774,77.024,100.354,51342.0571215232,2.11387660317585,4.34411706160066,2.14723926380369,1.70745879162886,-0.21775227943881,2.3604250766422
"171","2012-07-01",8.1160926132374,1.005,100.064,76.6226,98.741,51408.8032991901,2.09384883309085,4.33889207239554,2.13414634146341,1.53318518969487,-1.70427961335152,1.6853370541386
"172","2012-10-01",7.98126019505596,1.005,100.625,76.6429,99.773,52603.744111206,2.07709631817374,4.33915697219515,2.03045685279186,1.76682376261657,-0.397320581805127,5.17996695174869
"173","2013-01-01",7.77956873441815,1.013,100.987,76.9182,99.928,51986.2011788901,2.05150090405979,4.34274251951074,2.21997981836528,1.46082203892175,-1.19931580664617,1.52299786922263
"174","2013-04-01",7.67969718724354,1.011,101.059,77.0049,98.659,52197.1546009927,2.03858011763792,4.34386905619261,1.2012012012012,1.28791067813259,-1.68902086613388,1.66549127052991
"175","2013-07-01",7.41530941174951,1.013,101.469,77.1103,98.218,52067.0547960246,2.00354670253449,4.34523686438327,0.796019900497513,1.40410137511993,-0.529668526751803,1.28042563644899
"176","2013-10-01",7.12225613067432,1.018,101.894,77.471,98.013,52436.3191221154,1.96322454751618,4.34990367278304,1.29353233830847,1.26111801242237,-1.7640042897377,-0.318275803213974
"177","2014-01-01",6.72403010245359,1.021,102.384,77.8521,99.213,53422.7234227913,1.90568769240333,4.35481087286802,0.789733464955589,1.38334637131512,-0.715515170923064,2.76327604503748
"178","2014-04-01",6.30260045480265,1.031,102.896,78.7323,98.597,53479.1803503504,1.84096231883473,4.36605349053824,1.9782393669634,1.81775002721183,-0.062842720887113,2.45612190771285
"179","2014-07-01",6.17261050675964,1.035,103.187,78.993,98.005,53863.3139662881,1.82012184515667,4.3693592409462,2.17176702862785,1.6931279504085,-0.216864525850669,3.44989586467002
"180","2014-10-01",5.83083207428414,1.035,103.069,79.2124,96.108,54491.3300848911,1.76315971304024,4.37213285222182,1.66994106090372,1.15315916540719,-1.94361972391418,3.91906029481182
"181","2015-01-01",5.60013972656033,1.034,102.641,78.1871,92.044,55026.3238278356,1.72279154860132,4.35910467230677,1.27326150832519,0.251015783716202,-7.22586757783757,3.00171968462426
"182","2015-04-01",5.51634187114373,1.04,103.139,77.0087,90.826,55351.9502000385,1.70771493610036,4.34391840248412,0.87293889427742,0.23616078370392,-7.88157854701461,3.50186715170142
"183","2015-07-01",5.20116436570039,1.043,103.389,77.0426,89.853,55601.5224855068,1.64888251700267,4.34435851562237,0.77294685990339,0.195761093936242,-8.31794296209377,3.22707310639423
"184","2015-10-01",5.16888968482727,1.044,103.286,75.9918,87.894,55714.0986866056,1.64265790430059,4.33062543972843,0.869565217391322,0.210538571248375,-8.54663503558496,2.24396908610895
"185","2016-01-01",4.99340491368464,1.035,103.34,75.496,86.334,55727.3238572453,1.60811802450206,4.32407967471903,0.096711798839455,0.681014409446523,-6.20355482160705,1.27393578317696
"186","2016-04-01",4.97826881909557,1.048,103.989,75.1707,86.789,55841.6853248375,1.60508220391276,4.31976152737164,0.769230769230766,0.824130542277901,-4.44476251293682,0.884765799631548
"187","2016-07-01",4.96684746800818,1.048,104.379,75.3204,87.429,56106.4569330488,1.6027853265754,4.32175101444931,0.479386385426661,0.957548675391018,-2.6977396414143,0.908130614001768
"188","2016-10-01",4.84162427451993,1.059,104.872,75.1925,87.664,56557.0099635748,1.57725025833858,4.32005149193947,1.4367816091954,1.53554208702051,-0.26167884042142,1.5129227553524
"189","2017-01-01",4.63545245982715,1.062,105.493,75.289,88.613,57001.8518264496,1.53373381233917,4.32133404179747,2.60869565217392,2.08341397329204,2.63974795561424,2.28707908613954
"190","2017-04-01",4.39743843417258,1.061,105.754,76.4988,88.699,57399.5919278224,1.48102219734342,4.33727505443495,1.24045801526718,1.69729490619199,2.20073972508037,2.78986315316652
"191","2017-07-01",4.3981803717255,1.068,106.138,76.4803,88.755,57987.7011888093,1.48119090350749,4.33703319132959,1.90839694656488,1.68520487837591,1.51665923206259,3.35299065133514
"192","2017-10-01",4.19083300883168,1.074,106.814,77.7549,89.828,58816.2679425837,1.43289952296457,4.35356157158155,1.41643059490086,1.85178121900984,2.46851615258259,3.99465597715301
"193","2018-01-01",4.1212268589456,1.078,107.584,78.3806,91.249,59204.5606567346,1.41615090033086,4.36157644775622,1.50659133709981,1.98212203653323,2.97473282701184,3.86427591333607
"194","2018-04-01",3.95882306095236,1.091,108.162,79.4599,91.522,59448.709588507,1.37594677426147,4.37525249189082,2.82752120640906,2.2769824309246,3.18267398730538,3.56991677442808
"195","2018-07-01",3.81577581098112,1.091,108.549,80.1148,91.663,60110.9405890829,1.33914400211731,4.38346060604532,2.15355805243445,2.2715709736381,3.27643513041518,3.66153400935871
"196","2018-10-01",3.85268216767288,1.095,108.959,80.0088,91.201,60318.8976641082,1.34876957266796,4.38213662862433,1.95530726256983,2.00816372385644,1.52847664425346,2.55478590207618
"197","2019-01-01",3.9049556010799,1.102,109.186,79.0816,90.151,61402.1244107489,1.36224641346514,4.37048023077351,2.22634508348794,1.48906900654373,-1.20330085809159,3.71181498458484
"198","2019-04-01",3.64403083682106,1.108,109.854,78.4919,90.65,61518.2643655791,1.29309044171675,4.36299543475108,1.5582034830431,1.56432018638708,-0.952776381635012,3.48124423792744
"199","2019-07-01",3.69351200640786,1.111,110.14,78.2755,89.696,61745.7804371136,1.30657776866713,4.36023465492762,1.83318056828599,1.46569751909276,-2.14590401797889,2.71970432006128
"200","2019-10-01",3.61646883556337,1.114,110.536,77.5252,89.375,62511.4984110925,1.28549808997804,4.35060304479615,1.73515981735162,1.44733340063694,-2.00217102882643,3.63501461713378
"201","2020-01-01",3.9111655648563,1.112,110.935,76.1875,89.073,63370.7153485883,1.36383542800349,4.33319740724149,0.907441016333932,1.60185371750956,-1.19577153886258,3.2060632376016
"202","2020-04-01",13.2469224093974,1.12,110.431,66.6309,86.21,67244.7000956823,2.58376525446427,4.19916843391231,1.08303249097472,0.525242594716624,-4.89795918367348,9.3085131532211
"203","2020-07-01",8.75554795156929,1.129,111.347,73.0298,87.902,67101.5322988281,2.16968755105165,4.29086757702769,1.62016201620163,1.09587797348829,-2.00008919015341,8.67387507907389
"204","2020-10-01",7.01251689047062,1.133,111.799,74.6035,88.517,68675.6343182306,1.94769667946918,4.31218742299923,1.70556552962298,1.14261417094883,-0.960000000000005,9.86080331429751
"205","2021-01-01",6.2138834691,1.145,113.033,75.6195,91.261,68541.9725169595,1.82678605783396,4.32571418643352,2.96762589928057,1.89119754811375,2.45641215632122,8.16032632727159
"206","2021-04-01",5.94950731241981,1.168,114.81,77.1678,94.04,69835.2042210347,1.78330841149372,4.34598227157538,4.28571428571427,3.96537204227074,9.0824730309709,3.85235434415856
"207","2021-07-01",5.13508350330791,1.191,116.382,77.9702,95.458,70961.3884103954,1.63609610484673,4.35632670240736,5.4915854738707,4.52190000628667,8.59593638370002,5.75226224995564
"208","2021-10-01",4.28219106395587,1.216,118.142,78.7669,96.929,72315.4024359888,1.45446480943263,4.36649285785638,7.32568402471314,5.67357489780766,9.50325926093294,5.29994102550571
"209","2022-01-01",3.91586062100029,1.252,120.29,79.3907,100.058,72665.8545020816,1.36503513184902,4.37438123292954,9.34497816593887,6.42024895384534,9.63938593703775,6.01657908823934
"210","2022-04-01",3.63835417852751,1.289,122.426,79.9921,103.216,73284.8481649833,1.2915314306424,4.38192787979778,10.3595890410959,6.63356850448567,9.75754997873244,4.93969192533625
"211","2022-07-01",3.60720475964195,1.303,123.727,79.9819,102.14,74035.0588096638,1.28293316760766,4.38180035907549,9.40386230058774,6.31111340241619,6.9999371451319,4.3314688003175
